LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
32.89941,13.20261,2016,07,19,    8.43,   27.05,   15.38,   15.38,   29.15,   20.72,   24.71,    3.95,    4.18,    1.69,    1.36,    5.64,    5.53,    3.44,    3.01
32.89941,13.20261,2016,07,20,    8.85,   27.58,   17.96,   17.96,   30.33,   21.47,   25.90,    4.72,    4.49,    2.03,    1.53,    6.75,    6.02,    4.81,    4.08
32.89941,13.20261,2016,07,21,    9.05,   28.68,   16.32,   16.32,   31.30,   22.25,   26.68,    4.68,    4.46,    0.32,    0.37,    5.01,    4.83,    3.06,    2.60
32.89941,13.20261,2016,07,22,   10.21,   29.44,   15.56,   15.57,   32.55,   22.35,   27.31,    7.35,    6.17,    0.27,    0.35,    7.62,    6.52,    4.86,    3.94
32.89941,13.20261,2016,07,23,   10.33,   29.53,   17.57,   17.57,   33.13,   22.80,   27.43,    6.69,    5.98,    2.86,    2.48,    9.55,    8.46,    6.41,    5.35
32.89941,13.20261,2016,07,24,    9.40,   28.67,   16.82,   16.82,   31.52,   22.12,   26.81,    1.17,    1.84,    4.34,    2.93,    5.51,    4.77,    4.92,    3.92
32.89941,13.20261,2016,07,25,    9.47,   29.42,   17.85,   17.85,   32.52,   23.05,   27.30,    6.38,    5.65,    1.34,    1.20,    7.72,    6.85,    4.29,    3.79
32.89941,13.20261,2016,07,26,    6.95,   28.31,   18.81,   18.81,   30.13,   23.17,   26.24,    4.33,    4.54,    2.54,    1.94,    6.87,    6.47,    4.51,    3.91
32.89941,13.20261,2016,07,27,    7.54,   27.99,   18.79,   18.79,   30.00,   22.46,   26.05,    4.56,    4.69,    1.88,    1.42,    6.43,    6.11,    4.09,    3.61
32.89941,13.20261,2016,07,28,    7.95,   28.38,   17.70,   17.70,   30.67,   22.71,   26.47,    5.08,    4.93,    0.68,    0.53,    5.76,    5.46,    3.08,    2.76
32.89941,13.20261,2016,07,29,    7.73,   28.31,   17.12,   17.12,   30.39,   22.66,   26.36,    4.96,    4.88,    0.60,    0.40,    5.56,    5.29,    3.25,    2.86
32.89941,13.20261,2016,07,30,    9.30,   29.05,   15.96,   15.96,   31.91,   22.60,   26.94,    4.21,    3.99,    0.99,    1.07,    5.20,    5.06,    3.02,    2.62
32.89941,13.20261,2016,07,31,    9.74,   29.08,   15.71,   15.71,   31.98,   22.24,   26.94,    3.67,    3.61,    1.32,    1.23,    4.99,    4.84,    2.86,    2.49
32.89941,13.20261,2016,08,01,    9.62,   29.47,   15.73,   15.73,   32.76,   23.14,   28.01,    4.51,    4.26,    1.15,    0.84,    5.66,    5.10,    3.45,    2.93
32.89941,13.20261,2016,08,02,    8.09,   29.72,   18.58,   18.59,   33.11,   25.02,   28.38,    5.41,    5.03,    2.23,    1.74,    7.64,    6.77,    4.69,    3.98
32.89941,13.20261,2016,08,03,    7.27,   28.91,   19.48,   19.48,   30.67,   23.40,   26.57,    3.96,    4.33,    2.65,    2.05,    6.61,    6.38,    4.63,    4.10
32.89941,13.20261,2016,08,04,    7.52,   28.31,   18.98,   18.98,   29.62,   22.10,   25.62,    2.20,    2.92,    2.75,    2.08,    4.95,    5.00,    3.83,    3.39
32.89941,13.20261,2016,08,05,   10.54,   29.28,   17.89,   17.89,   32.32,   21.77,   26.92,    3.70,    3.52,    2.62,    2.00,    6.32,    5.52,    3.84,    3.28
32.89941,13.20261,2016,08,06,    7.82,   29.15,   18.73,   18.73,   31.07,   23.25,   26.82,    6.70,    6.37,    0.40,    0.37,    7.09,    6.74,    4.11,    3.53
32.89941,13.20261,2016,08,07,    6.27,   28.12,   18.10,   18.10,   29.33,   23.07,   25.88,    2.50,    3.42,    4.36,    3.09,    6.86,    6.52,    5.64,    4.74
32.89941,13.20261,2016,08,08,    6.09,   27.71,   19.07,   19.07,   28.89,   22.80,   25.52,    4.07,    4.62,    3.15,    2.25,    7.22,    6.87,    5.53,    4.73
32.89941,13.20261,2016,08,09,    7.27,   27.85,   18.21,   18.20,   29.72,   22.45,   25.91,    6.25,    6.05,    0.53,    0.38,    6.78,    6.42,    3.93,    3.44
32.89941,13.20261,2016,08,10,    9.53,   28.90,   14.86,   14.86,   32.06,   22.54,   27.35,    6.12,    4.03,    0.77,    0.57,    6.89,    4.60,    3.38,    2.63
32.89941,13.20261,2016,08,11,    9.93,   29.85,   16.26,   16.26,   33.59,   23.66,   28.08,    7.65,    6.52,    1.45,    1.49,    9.10,    8.02,    5.76,    4.73
32.89941,13.20261,2016,08,12,    5.59,   28.15,   18.10,   18.10,   29.48,   23.89,   26.26,    3.55,    4.35,    3.83,    2.72,    7.38,    7.07,    5.55,    4.80
32.89941,13.20261,2016,08,13,    6.86,   28.29,   18.14,   18.14,   29.69,   22.82,   25.90,    1.73,    2.42,    3.58,    2.86,    5.32,    5.28,    4.52,    3.95
32.89941,13.20261,2016,08,14,    8.04,   29.04,   18.57,   18.57,   30.94,   22.90,   26.46,    5.12,    4.93,    0.62,    0.49,    5.74,    5.42,    3.83,    3.33
32.89941,13.20261,2016,08,15,    8.19,   29.50,   19.15,   19.15,   32.00,   23.81,   27.11,    6.35,    5.39,    2.24,    2.24,    8.59,    7.63,    5.79,    5.04
32.89941,13.20261,2016,08,16,    9.60,   29.34,   16.95,   16.95,   32.17,   22.57,   26.91,    4.99,    3.97,    2.62,    2.64,    7.61,    6.61,    5.36,    4.53
32.89941,13.20261,2016,08,17,   10.50,   29.30,   14.45,   14.46,   32.42,   21.92,   27.12,    6.79,    5.12,    0.39,    0.22,    7.18,    5.34,    4.65,    3.70
32.89941,13.20261,2016,08,18,   10.79,   30.40,   16.68,   16.68,   34.91,   24.12,   28.65,    6.37,    5.66,    0.72,    0.46,    7.09,    6.12,    4.70,    3.87
32.89941,13.20261,2016,08,19,    8.50,   29.44,   17.93,   17.93,   31.98,   23.47,   27.37,    4.57,    4.37,    1.33,    1.16,    5.91,    5.52,    3.44,    2.91
32.89941,13.20261,2016,08,20,   10.80,   29.92,   15.80,   15.81,   33.86,   23.06,   28.30,    4.09,    3.02,    2.82,    2.57,    6.91,    5.59,    5.00,    3.95
32.89941,13.20261,2016,08,21,   10.78,   30.75,   16.04,   16.04,   34.74,   23.96,   29.29,    4.69,    3.01,    2.33,    2.04,    7.02,    5.05,    5.36,    4.10
32.89941,13.20261,2016,08,22,    6.95,   29.59,   17.21,   17.22,   31.64,   24.69,   27.78,    5.66,    5.42,    1.09,    0.98,    6.75,    6.40,    4.92,    4.10
32.89941,13.20261,2016,08,23,    6.21,   27.73,   19.30,   19.30,   29.15,   22.95,   25.84,    4.14,    4.65,    4.91,    3.60,    9.06,    8.25,    7.22,    6.05
32.89941,13.20261,2016,08,24,    4.25,   26.74,   18.97,   18.97,   27.36,   23.10,   24.98,    3.23,    3.62,    3.74,    2.68,    6.97,    6.30,    5.89,    4.87
32.89941,13.20261,2016,08,25,    5.51,   26.81,   18.70,   18.70,   27.83,   22.31,   24.88,    3.05,    3.65,    3.85,    2.77,    6.90,    6.42,    5.38,    4.54
32.89941,13.20261,2016,08,26,    5.50,   27.42,   19.67,   19.67,   28.61,   23.11,   25.75,    4.02,    4.33,    3.83,    2.85,    7.86,    7.18,    5.45,    4.53
32.89941,13.20261,2016,08,27,    5.08,   27.05,   19.74,   19.74,   28.57,   23.50,   25.81,    2.51,    3.19,    3.86,    2.69,    6.37,    5.89,    5.15,    4.17
32.89941,13.20261,2016,08,28,    8.44,   27.95,   17.67,   17.67,   30.72,   22.28,   26.32,    5.19,    3.93,    0.28,    0.22,    5.47,    4.15,    3.38,    2.69
32.89941,13.20261,2016,08,29,    9.34,   28.83,   16.38,   16.38,   32.16,   22.81,   27.50,    6.28,    3.93,    0.67,    0.84,    6.95,    4.76,    4.42,    3.32
32.89941,13.20261,2016,08,30,    9.30,   28.81,   15.12,   15.12,   32.44,   23.14,   27.52,    4.59,    2.69,    2.30,    2.10,    6.89,    4.79,    4.84,    3.67
32.89941,13.20261,2016,08,31,   11.71,   29.36,   15.49,   15.49,   34.41,   22.70,   28.50,    5.61,    3.64,    3.92,    3.50,    9.54,    7.14,    6.60,    5.04
32.89941,13.20261,2016,09,01,   10.11,   29.80,   15.53,   15.54,   34.45,   24.34,   28.77,    6.69,    4.97,    2.14,    1.72,    8.83,    6.69,    5.13,    4.08
32.89941,13.20261,2016,09,02,    6.37,   28.24,   20.61,   20.61,   30.05,   23.68,   26.32,    4.53,    4.57,    2.57,    2.04,    7.10,    6.62,    4.97,    4.29
32.89941,13.20261,2016,09,03,    5.70,   27.84,   19.94,   19.94,   29.06,   23.36,   25.83,    4.67,    4.77,    2.42,    1.84,    7.09,    6.62,    4.58,    3.89
32.89941,13.20261,2016,09,04,    7.37,   27.54,   19.37,   19.37,   29.39,   22.02,   25.47,    4.32,    4.34,    1.16,    0.95,    5.48,    5.29,    3.79,    3.29
32.89941,13.20261,2016,09,05,    8.29,   27.80,   17.60,   17.60,   30.19,   21.90,   26.17,    5.42,    4.19,    0.16,    0.21,    5.58,    4.40,    3.11,    2.67
32.89941,13.20261,2016,09,06,    8.43,   28.91,   15.74,   15.74,   33.12,   24.70,   28.36,    6.04,    5.68,    3.78,    2.63,    9.82,    8.31,    7.28,    5.71
32.89941,13.20261,2016,09,07,    8.45,   28.38,   18.12,   18.12,   31.80,   23.36,   26.50,    6.93,    6.53,    0.35,    0.64,    7.28,    7.17,    4.27,    3.76
32.89941,13.20261,2016,09,08,    6.74,   27.19,   16.60,   16.60,   28.95,   22.22,   25.40,    7.86,    7.17,    0.23,    0.27,    8.09,    7.44,    4.96,    4.21
32.89941,13.20261,2016,09,09,    6.09,   27.17,   16.99,   16.99,   28.88,   22.79,   25.60,    6.55,    6.16,    0.63,    0.54,    7.18,    6.70,    4.23,    3.69
32.89941,13.20261,2016,09,10,    7.51,   27.84,   16.06,   16.07,   30.50,   23.00,   26.42,    5.96,    4.07,    1.51,    1.24,    7.47,    5.31,    3.60,    2.98
32.89941,13.20261,2016,09,11,   10.95,   29.35,   16.49,   16.50,   34.19,   23.23,   28.14,    5.63,    4.62,    2.76,    2.25,    8.40,    6.87,    6.16,    4.98
32.89941,13.20261,2016,09,12,    7.72,   28.33,   20.63,   20.63,   31.02,   23.30,   26.48,    3.15,    3.94,    3.86,    2.74,    7.02,    6.67,    5.56,    4.73
32.89941,13.20261,2016,09,13,    8.02,   28.34,   17.22,   17.22,   30.69,   22.67,   26.47,    6.41,    4.66,    0.34,    0.22,    6.75,    4.88,    3.04,    2.49
32.89941,13.20261,2016,09,14,   10.65,   29.95,   16.41,   16.41,   34.55,   23.90,   28.73,    7.14,    5.58,    0.98,    0.80,    8.12,    6.38,    5.21,    3.97
32.89941,13.20261,2016,09,15,    9.43,   30.21,   17.02,   17.02,   34.53,   25.10,   29.35,    5.33,    3.89,    2.86,    2.60,    8.19,    6.48,    5.05,    3.98
32.89941,13.20261,2016,09,16,   13.26,   31.02,   16.38,   16.38,   37.98,   24.71,   30.96,    8.10,    6.02,    3.84,    3.17,   11.94,    9.19,    8.11,    6.37
32.89941,13.20261,2016,09,17,    5.64,   28.59,   19.07,   19.07,   31.11,   25.47,   28.02,   10.53,    8.20,    0.38,    0.38,   10.90,    8.58,    6.22,    5.21
32.89941,13.20261,2016,09,18,   10.39,   28.83,   16.21,   16.22,   35.13,   24.74,   29.17,    7.09,    5.39,    0.09,    0.26,    7.18,    5.65,    4.32,    3.02
32.89941,13.20261,2016,09,19,    5.86,   28.09,   19.24,   19.24,   29.52,   23.67,   26.43,    6.36,    5.99,    1.28,    1.29,    7.63,    7.28,    5.47,    4.90
32.89941,13.20261,2016,09,20,    6.01,   26.85,   17.21,   17.21,   28.36,   22.36,   24.90,    2.88,    3.23,    2.76,    1.91,    5.65,    5.14,    4.58,    3.88
32.89941,13.20261,2016,09,21,    8.54,   27.95,   15.98,   15.98,   30.87,   22.33,   25.93,    7.67,    6.14,    0.30,    0.55,    7.97,    6.68,    3.77,    3.16
32.89941,13.20261,2016,09,22,    8.27,   28.10,   17.64,   17.64,   31.09,   22.82,   26.46,    5.68,    4.52,    3.64,    3.44,    9.31,    7.96,    6.07,    5.05
32.89941,13.20261,2016,09,23,    7.76,   27.65,   17.07,   17.07,   30.35,   22.59,   26.00,    5.15,    3.85,    4.07,    3.94,    9.23,    7.79,    6.63,    5.58
32.89941,13.20261,2016,09,24,    8.15,   27.76,   17.34,   17.35,   30.22,   22.07,   25.82,    5.20,    3.76,    3.09,    3.11,    8.30,    6.86,    5.58,    4.69
32.89941,13.20261,2016,09,25,    8.78,   26.88,   17.24,   17.24,   30.85,   22.07,   25.17,    3.50,    3.52,    4.64,    3.84,    8.13,    7.37,    6.98,    5.96
32.89941,13.20261,2016,09,26,    4.62,   25.66,   18.14,   18.14,   26.47,   21.85,   23.71,    3.36,    3.94,    5.44,    4.10,    8.80,    8.04,    7.55,    6.42
32.89941,13.20261,2016,09,27,    4.08,   25.40,   17.32,   17.32,   25.90,   21.82,   23.52,    1.43,    2.54,    4.34,    2.93,    5.76,    5.48,    5.22,    4.30
32.89941,13.20261,2016,09,28,    4.93,   25.12,   16.10,   16.10,   25.67,   20.74,   23.03,    2.97,    1.71,    1.88,    1.98,    4.84,    3.69,    3.54,    2.92
32.89941,13.20261,2016,09,29,    7.32,   26.05,   16.87,   16.87,   28.80,   21.48,   24.80,    6.18,    4.72,    1.61,    1.31,    7.79,    6.03,    3.67,    2.99
32.89941,13.20261,2016,09,30,   12.51,   27.20,   16.91,   16.91,   34.31,   21.81,   27.23,    8.31,    7.10,    1.04,    1.03,    9.36,    8.13,    5.57,    4.40
32.89941,13.20261,2016,10,01,    7.95,   26.90,   17.35,   17.35,   31.58,   23.63,   26.59,    5.30,    3.98,    2.22,    1.71,    7.52,    5.69,    5.04,    3.96
32.89941,13.20261,2016,10,02,    9.87,   28.39,   18.27,   18.27,   33.19,   23.32,   27.82,    7.62,    5.40,    0.57,    0.55,    8.19,    5.95,    4.18,    3.19
32.89941,13.20261,2016,10,03,   10.15,   28.92,   14.95,   14.95,   34.76,   24.61,   29.02,    7.98,    5.93,    1.07,    0.98,    9.05,    6.91,    5.63,    4.26
32.89941,13.20261,2016,10,04,    8.48,   28.00,   16.19,   16.19,   32.19,   23.71,   27.52,    4.15,    3.51,    2.86,    2.17,    7.01,    5.67,    5.77,    4.40
32.89941,13.20261,2016,10,05,    8.05,   27.60,   18.80,   18.80,   31.05,   23.00,   26.20,    5.85,    4.61,    0.84,    0.93,    6.69,    5.54,    3.56,    3.08
32.89941,13.20261,2016,10,06,   10.08,   27.57,   16.41,   16.42,   33.03,   22.95,   27.52,    7.96,    6.28,    0.94,    0.87,    8.90,    7.15,    4.68,    3.65
32.89941,13.20261,2016,10,07,   11.34,   28.17,   13.89,   13.90,   35.12,   23.78,   28.40,    5.04,    4.56,    5.58,    3.92,   10.62,    8.48,    8.40,    6.43
32.89941,13.20261,2016,10,08,    8.63,   27.04,   17.92,   17.93,   31.19,   22.56,   25.83,    4.27,    3.85,    3.66,    3.16,    7.92,    7.00,    5.39,    4.35
32.89941,13.20261,2016,10,09,    9.27,   27.21,   19.28,   19.28,   31.06,   21.79,   25.87,    3.78,    2.48,    3.22,    2.83,    6.99,    5.31,    4.65,    3.72
32.89941,13.20261,2016,10,10,    8.18,   26.97,   19.26,   19.26,   31.15,   22.96,   26.04,    2.56,    2.54,    3.40,    2.64,    5.96,    5.18,    4.50,    3.58
32.89941,13.20261,2016,10,11,    4.66,   25.31,   17.90,   17.90,   26.10,   21.44,   23.54,    5.60,    5.36,    1.24,    0.99,    6.84,    6.35,    4.91,    4.08
32.89941,13.20261,2016,10,12,   10.88,   26.91,   13.80,   13.81,   31.82,   20.93,   26.09,    9.23,    7.03,    0.31,    0.22,    9.54,    7.25,    4.57,    3.39
32.89941,13.20261,2016,10,13,   10.03,   27.82,   11.80,   11.81,   34.18,   24.15,   28.53,    6.81,    4.17,    2.88,    1.83,    9.69,    6.00,    5.39,    3.75
32.89941,13.20261,2016,10,14,    9.37,   28.92,    8.30,    8.34,   35.86,   26.49,   30.48,    3.18,    3.88,   10.26,    6.19,   13.44,   10.07,   11.88,    8.57
32.89941,13.20261,2016,10,15,   10.15,   27.99,   11.44,   11.47,   34.32,   24.16,   28.11,    9.42,    6.44,    1.27,    1.27,   10.69,    7.70,    5.55,    4.41
32.89941,13.20261,2016,10,16,    6.78,   26.08,   18.57,   18.57,   29.37,   22.60,   25.10,    1.76,    2.41,    2.93,    2.08,    4.69,    4.49,    3.88,    3.25
32.89941,13.20261,2016,10,17,    5.03,   25.84,   20.18,   20.18,   27.76,   22.73,   24.55,    2.86,    2.75,    3.90,    2.93,    6.76,    5.67,    5.08,    4.26
32.89941,13.20261,2016,10,18,    6.09,   26.11,   17.89,   17.89,   28.15,   22.06,   24.66,    3.25,    1.98,    3.22,    3.16,    6.47,    5.14,    5.22,    4.28
32.89941,13.20261,2016,10,19,    5.21,   25.19,   16.84,   16.84,   26.78,   21.56,   23.65,    4.58,    2.84,    1.38,    1.44,    5.97,    4.28,    3.78,    2.97
32.89941,13.20261,2016,10,20,    8.90,   25.33,   15.01,   15.01,   29.24,   20.34,   24.46,    5.95,    3.61,    1.37,    1.19,    7.32,    4.81,    3.90,    2.95
32.89941,13.20261,2016,10,21,   10.92,   26.31,   12.22,   12.23,   32.74,   21.83,   26.78,    8.11,    6.37,    1.19,    0.69,    9.31,    7.06,    5.69,    4.13
32.89941,13.20261,2016,10,22,    7.94,   26.09,   14.45,   14.46,   30.25,   22.31,   25.83,    4.65,    2.67,    2.69,    2.03,    7.35,    4.69,    4.65,    3.32
32.89941,13.20261,2016,10,23,   10.25,   26.86,   11.13,   11.15,   33.98,   23.73,   27.90,    5.66,    4.62,    2.69,    1.86,    8.36,    6.49,    5.55,    3.99
32.89941,13.20261,2016,10,24,    8.67,   26.29,   13.43,   13.45,   31.49,   22.82,   26.57,    3.25,    2.31,    2.37,    1.92,    5.62,    4.22,    4.44,    3.27
32.89941,13.20261,2016,10,25,    8.02,   24.95,   18.96,   18.96,   29.16,   21.14,   24.26,    4.79,    4.16,    2.55,    2.05,    7.34,    6.21,    5.52,    4.43
32.89941,13.20261,2016,10,26,    8.82,   24.43,   16.09,   16.10,   28.18,   19.36,   23.14,    2.35,    0.76,    3.34,    3.14,    5.69,    3.90,    4.49,    3.43
32.89941,13.20261,2016,10,27,    8.13,   24.28,   15.05,   15.05,   28.35,   20.22,   23.52,    4.55,    3.25,    2.17,    2.13,    6.72,    5.38,    5.14,    3.84
32.89941,13.20261,2016,10,28,    3.31,   23.17,   15.97,   15.97,   23.92,   20.61,   21.88,    3.92,    4.66,    6.42,    4.47,   10.34,    9.13,    8.63,    7.00
32.89941,13.20261,2016,10,29,    4.95,   22.65,   13.75,   13.75,   23.76,   18.81,   20.94,    5.08,    3.14,    3.92,    3.49,    9.00,    6.63,    5.91,    4.62
32.89941,13.20261,2016,10,30,    5.53,   22.83,   15.25,   15.25,   24.44,   18.91,   21.12,    3.52,    2.19,    1.57,    1.54,    5.10,    3.73,    3.57,    2.85
32.89941,13.20261,2016,10,31,    7.93,   23.27,   15.74,   15.75,   26.32,   18.38,   21.66,    6.27,    4.79,    0.57,    0.37,    6.85,    5.15,    3.82,    2.97
32.89941,13.20261,2016,11,01,    6.38,   23.32,   16.30,   16.30,   25.88,   19.50,   22.06,    6.04,    4.48,    1.60,    1.17,    7.64,    5.66,    3.81,    2.97
32.89941,13.20261,2016,11,02,    7.94,   23.33,   15.44,   15.44,   27.27,   19.34,   22.51,    5.56,    4.30,    2.10,    1.88,    7.66,    6.18,    5.86,    4.51
32.89941,13.20261,2016,11,03,    7.10,   22.64,   15.01,   15.02,   25.75,   18.65,   21.54,    4.13,    2.89,    2.80,    2.62,    6.93,    5.51,    4.92,    3.81
32.89941,13.20261,2016,11,04,    6.80,   22.17,   14.44,   14.44,   25.24,   18.44,   21.48,    2.71,    2.03,    1.54,    1.18,    4.25,    3.21,    3.07,    2.53
32.89941,13.20261,2016,11,05,    9.07,   22.52,   11.18,   11.18,   27.00,   17.93,   22.37,    7.59,    5.08,    0.80,    0.88,    8.39,    5.96,    4.68,    3.54
32.89941,13.20261,2016,11,06,    8.99,   23.70,    9.58,    9.61,   28.87,   19.88,   23.55,    6.52,    5.03,    2.59,    1.90,    9.11,    6.93,    6.51,    4.99
32.89941,13.20261,2016,11,07,    5.85,   23.58,   10.44,   10.45,   26.95,   21.11,   24.05,    5.27,    3.72,    5.96,    4.69,   11.23,    8.41,    8.66,    6.50
32.89941,13.20261,2016,11,08,   10.21,   23.39,   12.62,   12.62,   27.26,   17.05,   22.95,    5.75,    4.97,    9.01,    7.48,   14.76,   12.44,   11.31,    9.19
32.89941,13.20261,2016,11,09,    5.68,   18.87,    7.07,    7.09,   19.56,   13.88,   16.70,    4.63,    5.11,    9.07,    6.27,   13.71,   11.38,   11.30,    9.31
32.89941,13.20261,2016,11,10,    6.99,   19.02,    5.01,    5.07,   21.36,   14.37,   17.42,    6.96,    5.22,    2.98,    2.37,    9.94,    7.59,    6.83,    5.59
32.89941,13.20261,2016,11,11,    7.97,   19.47,    5.01,    5.07,   22.47,   14.49,   18.30,    1.92,    1.98,    2.32,    1.73,    4.23,    3.71,    3.03,    2.42
32.89941,13.20261,2016,11,12,    7.37,   19.68,    6.13,    6.19,   22.80,   15.43,   18.85,    3.16,    2.86,    2.37,    1.85,    5.53,    4.71,    4.36,    3.49
32.89941,13.20261,2016,11,13,    5.25,   20.86,   12.00,   12.00,   22.48,   17.23,   19.23,    5.39,    3.19,    1.18,    1.37,    6.58,    4.57,    3.57,    2.85
32.89941,13.20261,2016,11,14,    9.75,   20.71,    7.54,    7.56,   25.49,   15.73,   20.24,    8.58,    6.45,    0.73,    0.48,    9.30,    6.93,    5.88,    4.53
32.89941,13.20261,2016,11,15,    8.04,   20.86,    5.75,    5.80,   25.01,   16.97,   20.60,    6.72,    5.39,    3.86,    2.93,   10.58,    8.33,    7.63,    5.94
32.89941,13.20261,2016,11,16,    7.01,   20.74,    7.01,    7.04,   24.83,   17.82,   20.64,    5.70,    5.33,    4.19,    2.44,    9.88,    7.77,    6.73,    5.11
32.89941,13.20261,2016,11,17,    7.31,   20.94,    9.20,    9.21,   24.44,   17.13,   20.60,    4.16,    4.42,    5.12,    3.55,    9.28,    7.97,    7.59,    6.01
32.89941,13.20261,2016,11,18,    7.49,   20.60,   10.62,   10.62,   24.43,   16.94,   19.65,    6.08,    5.50,    4.61,    3.58,   10.69,    9.08,    8.90,    7.30
